user_id,item_id,rating,rented for,review_text,category,height,size,age,review_date
836147,626764,10,wedding,imand with myheels i wished i ordered thelong in stead ofregular the tips of my toes and some shoe were showing and i like my dresses to hit the floor tight in the thigh area so to get in the car i had to sit down first them spin in the mesh parts were not that revealing as a small busted personoverall a winner of a dress tons of compliments really makes you feel sexy ,gown,"5' 5""",16,33.0,Jan 21 2021
974850,144585,6,date,this dress is simple and classy but it came down to my kneesi thought it would have been shorterit was nice just not what i was hoping for,dress,"5' 1""",1,32.0,Jan 30 2019
238934,1832871,8,vacation,the fit was perfectnot stretchy so make sure you order the correct sizegorgeous dress the only flaw was the inside of my upper arm rubbing against the fabric the sequins were rough on my skin but definitely not enough to bother or regret this dress,sheath,"5' 2""",12,39.0,Sep 20 2021
986364,644425,8,wedding,it is a shift dress so definitely runs big i ended up wearing the l because the m was sold out the color is bright but perfectfor a fall wedding,sheath,"5' 8""",20,33.0,Oct 13 2019
245027,1207456,10,party,i felt beautiful and received several compliments great for a special occasion evening or brunch comfortable and elegant if you have a larger bust ,dress,"5' 4""",4,29.0,Sep 18 2021
593792,126335,10,vacation,wore this to vegas for the th of july it was flattering glamorous and perfect wish i owned it only thing was that the sequins under the arm start to really hurt by the end of the night but i have sensitive skin ,dress,"5' 11""",20,25.0,Jul 08 2018
227475,1383632,6,party,i loved the dress very cute shiny fabric but not overdone however the top fitted ok buteven considering the skirt is made to bluff out it was really oversized for me in spite of having somewhat wide hips,dress,"5' 6""",1,42.0,May 01 2022
601130,427691,10,wedding,the fit was perfect the arms were a little snug but it didn’t bother methis dress is stunning in and on the hanger ,dress,"5' 6""",20,35.0,Oct 17 2022
777526,1115223,8,date,this is the most gorgeous dress ive ever worn i got a million compliments and i felt so beautiful on my valentines day date with my boyfriend my only issue with the dress is the zipper i had to get my mom to help me zip it because the zipper is just awful every time the lace changed the zipper got stuck once we got the zipper to work the dress fit beautifully like it was made for my body,dress,"5' 6""",8,26.0,Feb 15 2022
426634,136860,8,wedding,the dress is beautiful from the laceto the color and the open back i got tons of compliments all night long and my boyfriend asked if i could buy the dress to own i would definitely wear it again i thought the length was perfect for my height but the fit was bugger than i was hoping for ,sheath,"5' 10""",1,28.0,Jun 29 2019
471090,1810862,10,party,i wore this dress to my birthday brunch in nyc it is fun and very girly my husband said the colors reminded him of christmas lights which i thought was great as with other badgley mischkas that i have rented i found that it ran just a little small i mostly noticed it in the arms unfortunately they did not have my backup size available but i was able to make my size work i loved it and would definitely recommend lots of compliments,dress,"5' 7""",4,31.0,Dec 11 2022
545501,1987884,10,party,this dress was perfect and true to size usually im between anand adepending on the cut of the dress but since this one flared out at the hips thewas perfect the material was gorgeous and comfortable and i could wear a normal bra so i consider this really easy to wear,dress,"5' 5""",16,29.0,Dec 11 2022
157520,364862,10,vacation,loved the pattern on this dress but it was too wide around the waist i wore a crossbody purse with it which gave me some shape but it looked a bit like a maternity dress,dress,"5' 8""",4,27.0,Jul 07 2022
491174,624407,8,vacation,this dress was a replacement for a dress that came in damaged from a previous renteri am usually a medium in herve but i can fit the small and this dress was only available in a smalli wanted awow herve for one night of my recent vegas trip and this one did the jobit is very sexy,sheath,"5' 10""",8,46.0,Oct 31 2019
258449,1354299,6,work,loved the bottom of the dress and i adored the menswear inspiration—but the waist is very small with no give stretch compared to the rest of the cut and i couldnt zip it up my fault for not ordering a backup size the overall quality and material is nicer heavier in person than what i expected from the pictures,dress,"5' 3""",4,36.0,Nov 22 2020
491334,423547,8,party,rented this dress with mypro credit to wear out for my birthday dinner it was casual enough that i didnt feel overdressed at the restaurant but glitzy enough that i felt special on my birthday i absolutely love the fabric and color the dress was a bit loose in the waist but that didnt really matter my only complaint is that there are sequins right under the arms that ended up being a little irritating by the end of the night for a size reference i am usually between ain regular sizes and a w in plus and this dress seemed to be very true to the size chart,dress,"5' 7""",32,29.0,Aug 04 2020
148953,138431,10,formal affair,it was flowy and comfortable i didnt feel like a stuffed sausagei amand had to wearheels so the dress didnt drag i would normally consider myself anbut i am postbaby so my prebaby sizing doesnt really apply anymore,gown,"5' 7""",20,34.0,Nov 04 2020
930226,1391477,10,party,arm holes were a little large but other than that pretty true to sizei liked it so much i had to buy it,dress,"5' 0""",4,34.0,Aug 11 2021
891123,781825,10,wedding,great fit with full skirt,dress,"5' 8""",16,32.0,May 23 2022
770652,1424883,8,wedding,"rented this for an october weddingsuper cute fun printbut it was a bit short for my tastehit aboutabove the kneenot quite long enough for comfort for melight weight material also made it feel a little shorter
wore to work instead with leggingssuper comfortable wonderful materialwish it was a bit longer",dress,"5' 4""",14,40.0,Oct 05 2020
979603,183200,10,party,i usually wear between aand ain dresses and opted for aand it fit perfectly i would not have gone a size smaller or a size larger,dress,"5' 5""",8,31.0,Mar 07 2019
884132,125564,6,formal affair,this dress could have and should have worked but something was way offim a pretty solidordered the r based on reviews and it was just wrongthe sleeves and midsection were big and felt stretched outthe rouching did not hit my natural waistif i yanked it up to hit that mark it made the length way short in the frontim not evenwhen i spoke to the super helpful goto girl she understood said the dress probably needed to be retired and sentreplacements overnight at no additional feetalk about unreal customer servicenot to say i wouldnt rent another bm but i def would not try this one againa positiveanother gal was wearing this dress at my event anyway so it all worked out,gown,"5' 4""",4,31.0,Feb 27 2019
